pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FF,2019-04-13,89.5,-0.1184,5.9315,Josh Bell,605137,434671,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,WSH,PIT,B,NA,NA,1,0,2019,-0.4529,1.611,-0.9337,2.3597,NA,NA,NA,0,2,Top,NA,NA,NA,NA,435559,NA,190413_202448,-1.0605,-130.2117,-6.1862,-4.9179,26.4285,-12.8768,3.7941,1.7257,NA,NA,NA,89.425,2250,6.178,565901,434671,435559,571431,435062,543685,594694,665742,645302,594809,54.3212,NA,NA,NA,NA,NA,NA,NA,8,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
FF,2019-04-13,90.5,0.0156,5.8977,Josh Bell,605137,434671,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,WSH,PIT,B,NA,NA,0,0,2019,-0.3524,1.6079,-0.6112,0.5946,NA,NA,NA,0,2,Top,NA,NA,NA,NA,435559,NA,190413_202435,-0.8138,-131.2953,-10.5371,-3.8314,29.5107,-11.7328,3.7597,1.6909,NA,NA,NA,89.617,2244,6.052,565901,434671,435559,571431,435062,543685,594694,665742,645302,594809,54.4473,NA,NA,NA,NA,NA,NA,NA,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,NA
FF,2019-04-12,93,-3.3297,6.2632,Josh Bell,605137,502522,field_out,hit_into_play,NA,NA,NA,NA,4,"Josh Bell grounds out, second baseman Brian Dozier to first baseman Ryan Zimmerman.",R,L,R,WSH,PIT,X,4,ground_ball,3,1,2019,-0.6299,1.5517,-0.5216,2.7381,NA,NA,NA,1,10,Top,151.47,151.21,NA,NA,543228,NA,190413_021446,8.6612,-135.053,-6.7172,-9.7436,30.3032,-11.6505,3.549,1.627,11,96.3,-13,93.5,2317,6.765,565900,502522,543228,475582,572821,543685,594694,665742,645302,594809,53.7343,0.247,0.233,0,1,0,0,2,77,5,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shift,Standard,0
FF,2019-04-12,92.8,-3.495,6.2844,Josh Bell,605137,502522,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,WSH,PIT,B,NA,NA,2,1,2019,-0.6329,1.5932,-1.2645,3.8862,NA,NA,NA,1,10,Top,NA,NA,NA,NA,543228,NA,190413_021419,6.9599,-134.8183,-3.6731,-9.0582,29.5818,-12.6625,3.5978,1.5875,NA,NA,NA,91.579,2370,5.665,565900,502522,543228,475582,572821,543685,594694,665742,645302,594809,54.8346,NA,NA,NA,NA,NA,NA,NA,77,4,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shift,Standard,NA
FF,2019-04-12,92.8,-3.4541,6.1437,Josh Bell,605137,502522,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,WSH,PIT,B,NA,NA,1,1,2019,-0.62,1.4799,1.8814,0.8893,NA,NA,NA,1,10,Top,NA,NA,NA,NA,543228,NA,190413_021358,15.0347,-134.0633,-10.8607,-10.7824,28.5677,-11.964,3.7167,1.706,NA,NA,NA,92.903,2374,6.717,565900,502522,543228,475582,572821,543685,594694,665742,645302,594809,53.7829,NA,NA,NA,NA,NA,NA,NA,77,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shift,Standard,NA
FT,2019-04-12,91.7,-3.6322,6.309,Josh Bell,605137,502522,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,WSH,PIT,B,NA,NA,0,1,2019,-1.1257,1.1549,-2.3258,2.4768,NA,NA,NA,1,10,Top,NA,NA,NA,NA,543228,NA,190413_021336,5.7106,-133.4002,-6.3216,-14.5925,27.3778,-17.319,3.549,1.7397,NA,NA,NA,91.727,2175,6.218,565900,502522,543228,475582,572821,543685,594694,665742,645302,594809,54.2818,NA,NA,NA,NA,NA,NA,NA,77,2,2-Seam Fastball,3,6,6,3,6,3,6,3,Infield shift,Standard,NA
FF,2019-04-12,92.5,-3.3292,6.3536,Josh Bell,605137,502522,NA,called_strike,NA,NA,NA,NA,9,NA,R,L,R,WSH,PIT,S,NA,NA,0,0,2019,-0.6916,1.5176,0.7211,2.2044,NA,NA,NA,1,10,Top,NA,NA,NA,NA,543228,NA,190413_021314,11.8817,-134.0826,-8.0738,-11.0405,29.7418,-12.1444,3.6873,1.7576,NA,NA,NA,92.619,2380,6.632,565900,502522,543228,475582,572821,543685,594694,665742,645302,594809,53.8678,NA,NA,NA,NA,NA,NA,NA,77,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shift,Standard,NA
FF,2019-04-12,93.7,-1.6534,5.9012,Josh Bell,605137,607457,strikeout,called_strike,NA,NA,NA,NA,13,Josh Bell called out on strikes.,R,L,R,WSH,PIT,S,2,NA,3,2,2019,-0.7053,1.4507,-0.8439,1.6418,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012755,3.6135,-136.1127,-8.3524,-9.4862,31.2028,-12.6901,3.7405,1.7871,NA,NA,NA,93.036,2293,6.092,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.4079,NA,NA,0,1,0,0,NA,60,6,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,NA
CH,2019-04-12,86.6,-1.6202,6.0462,Josh Bell,605137,607457,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,L,R,WSH,PIT,S,NA,NA,3,1,2019,-0.9803,0.9279,-1.2128,2.3672,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012721,2.9167,-125.9107,-4.3914,-10.8582,25.936,-21.8009,3.549,1.627,NA,NA,NA,85.892,1501,5.913,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.586,NA,NA,NA,NA,NA,NA,NA,60,5,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,NA
CH,2019-04-12,86.1,-1.5941,6.0713,Josh Bell,605137,607457,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,WSH,PIT,B,NA,NA,2,1,2019,-1.0735,0.7912,-1.3354,3.151,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012655,2.7744,-125.3147,-2.2764,-11.8019,25.7597,-23.6551,3.6361,1.6646,NA,NA,NA,85.907,1395,6.193,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.3067,NA,NA,NA,NA,NA,NA,NA,60,4,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,NA
FF,2019-04-12,93.6,-1.8123,5.9367,Josh Bell,605137,607457,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,WSH,PIT,B,NA,NA,1,1,2019,-0.6623,1.3642,-2.7537,3.2918,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012629,-0.9798,-136.1723,-3.9924,-7.8622,32.1995,-14.8086,3.6637,1.7198,NA,NA,NA,92.812,2288,6.007,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.4922,NA,NA,NA,NA,NA,NA,NA,60,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,NA
CH,2019-04-12,86.6,-1.6444,6.0394,Josh Bell,605137,607457,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,WSH,PIT,B,NA,NA,0,1,2019,-1.2027,0.4773,-1.7128,1.506,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012602,2.2208,-125.8965,-5.5165,-13.0127,25.4227,-26.314,3.6621,1.6907,NA,NA,NA,85.826,1414,5.832,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.6675,NA,NA,NA,NA,NA,NA,NA,60,2,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,NA
FF,2019-04-12,93.1,-1.7255,5.9333,Josh Bell,605137,607457,NA,called_strike,NA,NA,NA,NA,8,NA,R,L,R,WSH,PIT,S,NA,NA,0,0,2019,-0.5692,1.4046,0.2157,2.0397,NA,NA,516782,2,8,Top,NA,NA,NA,NA,543228,NA,190413_012537,6.1718,-135.2755,-7.1821,-8.2773,30.4693,-13.8016,3.7985,1.7678,NA,NA,NA,92.364,2261,6.005,565900,607457,543228,475582,572821,543685,594694,665742,645302,594809,54.4948,NA,NA,NA,NA,NA,NA,NA,60,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,NA
FF,2019-04-12,91.2,2.2091,6.2929,Josh Bell,605137,571578,strikeout,swinging_strike,NA,NA,NA,NA,6,Josh Bell strikes out swinging.,R,R,L,WSH,PIT,S,2,NA,3,2,2019,0.9178,1.1576,0.7592,2.9138,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004721,-5.6176,-132.6401,-5.1073,12.0141,27.2438,-17.6342,3.549,1.627,NA,NA,NA,91.389,2216,6.343,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.1563,NA,NA,0,1,0,0,NA,47,7,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
SL,2019-04-12,80.4,2.3678,6.3222,Josh Bell,605137,571578,NA,foul,NA,NA,NA,NA,6,NA,R,R,L,WSH,PIT,S,NA,NA,3,2,2019,-0.3745,-0.0418,0.3847,2.2294,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004656,-3.6753,-117.036,-2.3428,-2.7567,20.8254,-32.3585,3.549,1.627,9,66.7,-13,80.157,2327,5.974,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.5256,NA,NA,NA,NA,NA,NA,NA,47,6,Slider,2,1,1,2,1,2,1,2,Standard,Standard,0
FT,2019-04-12,91.2,2.2511,6.3692,Josh Bell,605137,571578,NA,swinging_strike,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,S,NA,NA,3,1,2019,1.2696,0.9163,0.7492,1.3523,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004636,-6.4687,-132.3845,-8.6386,16.2412,27.4879,-19.8427,3.549,1.627,NA,NA,NA,90.997,2253,6.24,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.259,NA,NA,NA,NA,NA,NA,NA,47,5,2-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
FT,2019-04-12,90.2,2.1904,6.3521,Josh Bell,605137,571578,NA,called_strike,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,S,NA,NA,3,0,2019,1.338,1.0065,0.9442,1.7706,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004621,-5.8945,-131.0801,-7.5374,16.5544,26.4689,-19.3091,3.673,1.7317,NA,NA,NA,90.015,2173,6.149,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.3505,NA,NA,NA,NA,NA,NA,NA,47,4,2-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
FT,2019-04-12,90.7,2.3579,6.3076,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,B,NA,NA,2,0,2019,1.332,0.9572,1.0758,2.0614,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004607,-6.0133,-131.8448,-6.7178,16.7145,26.7854,-19.8893,3.8088,1.6742,NA,NA,NA,90.598,2187,6.185,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.3146,NA,NA,NA,NA,NA,NA,NA,47,3,2-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
SL,2019-04-12,78.8,2.366,6.3545,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,13,NA,R,R,L,WSH,PIT,B,NA,NA,1,0,2019,-0.5175,0.0545,-1.0148,0.6158,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004552,-6.3259,-114.4256,-5.6867,-3.358,20.0542,-30.9404,3.7499,1.7296,NA,NA,NA,78.018,2468,5.741,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.7589,NA,NA,NA,NA,NA,NA,NA,47,2,Slider,2,1,1,2,1,2,1,2,Standard,Standard,NA
FT,2019-04-12,90.2,2.3258,6.3925,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,B,NA,NA,0,0,2019,1.2919,1.0778,0.4332,0.386,NA,NA,NA,0,7,Top,NA,NA,NA,NA,543228,NA,190413_004536,-7.3509,-130.8121,-11.1398,16.1806,25.9101,-17.9004,3.7514,1.8432,NA,NA,NA,89.676,2178,6.018,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.4819,NA,NA,NA,NA,NA,NA,NA,47,1,2-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
FF,2019-04-12,90.2,2.3236,6.3366,Josh Bell,605137,571578,walk,blocked_ball,NA,NA,NA,NA,13,Josh Bell walks.,R,R,L,WSH,PIT,B,NA,NA,3,0,2019,0.9273,1.4523,-0.1937,0.1792,NA,NA,NA,1,4,Top,NA,NA,NA,NA,543228,NA,190413_000134,-8.1487,-130.6743,-12.2903,12.2143,26.3538,-13.3566,3.7992,1.7433,NA,NA,NA,89.685,2179,6.122,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.3778,NA,NA,0.7,1,0,0,NA,27,4,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
FF,2019-04-12,89.3,2.2457,6.3116,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,B,NA,NA,2,0,2019,0.9613,1.3677,1.1656,1.8421,NA,NA,NA,1,4,Top,NA,NA,NA,NA,543228,NA,190413_000121,-4.6568,-129.7704,-7.8223,11.7784,26.5993,-15.3882,3.7805,1.7511,NA,NA,NA,89.133,2094,6.214,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.2851,NA,NA,NA,NA,NA,NA,NA,27,3,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,NA
CH,2019-04-12,82.6,2.414,6.3421,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,B,NA,NA,1,0,2019,1.25,0.4793,1.1843,0.3515,NA,NA,NA,1,4,Top,NA,NA,NA,NA,543228,NA,190413_000108,-5.2717,-120.1067,-8.1069,13.1975,22.8588,-26.1569,3.8066,1.7516,NA,NA,NA,82.985,3305,6.547,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,53.9523,NA,NA,NA,NA,NA,NA,NA,27,2,Changeup,2,1,1,2,1,2,1,2,Standard,Standard,NA
CU,2019-04-12,69,2.6537,6.4056,Josh Bell,605137,571578,NA,ball,NA,NA,NA,NA,14,NA,R,R,L,WSH,PIT,B,NA,NA,0,0,2019,-0.3257,-0.1845,0.2206,-0.7239,NA,NA,NA,1,4,Top,NA,NA,NA,NA,543228,NA,190413_000051,-4.052,-100.1356,-5.2849,-1.3941,18.0048,-32.7038,3.6634,1.7727,NA,NA,NA,67.744,2067,5.674,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.8251,NA,NA,NA,NA,NA,NA,NA,27,1,Curveball,2,1,1,2,1,2,1,2,Standard,Standard,NA
FF,2019-04-12,90.5,2.2985,6.398,Josh Bell,605137,571578,home_run,hit_into_play_score,NA,NA,NA,NA,1,Josh Bell homers (3) on a fly ball to left field.,R,R,L,WSH,PIT,X,NA,fly_ball,0,1,2019,0.6947,1.4886,-0.3131,3.6496,NA,NA,NA,0,2,Top,27.13,57.77,NA,NA,543228,NA,190412_231928,-7.9969,-131.5172,-4.0386,9.838,29.9546,-14.3069,3.549,1.627,405,106,29,90.214,2347,6.355,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.144,0.94,1.898,2,1,0,3,6,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,1
CU,2019-04-12,70.3,2.5559,6.5317,Josh Bell,605137,571578,NA,called_strike,NA,NA,NA,NA,6,NA,R,R,L,WSH,PIT,S,NA,NA,0,0,2019,-0.0512,-0.1999,0.2766,2.4539,NA,NA,NA,0,2,Top,NA,NA,NA,NA,543228,NA,190412_231906,-4.2777,-102.1195,0.1186,0.3929,17.7007,-33.8175,3.7451,1.8514,NA,NA,NA,69.275,2157,5.689,565900,571578,543228,475582,572821,543685,594694,665742,645302,594809,54.8109,NA,NA,NA,NA,NA,NA,NA,7,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,NA
SL,2019-04-11,80.7,-1.2616,6.053,Josh Bell,605137,467008,field_out,hit_into_play,NA,NA,NA,NA,2,Josh Bell flies out to right fielder Jason Heyward.,R,L,R,CHC,PIT,X,9,fly_ball,1,1,2019,0.4966,-0.3252,-0.2436,2.9421,NA,NA,NA,0,9,Top,179.6,80.34,NA,NA,575929,NA,190412_031901,1.3291,-117.6294,0.2556,4.3598,20.0844,-35.4312,3.371,1.535,307,91.6,44,80.738,2393,5.999,565126,467008,575929,519203,518614,592178,595879,656941,546991,518792,54.5004,0.01,0.016,0,1,0,0,3,63,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,0
FT,2019-04-11,92.8,-1.0831,6.0804,Josh Bell,605137,467008,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,CHC,PIT,B,NA,NA,0,1,2019,-1.3006,1.0927,-1.7562,2.2112,NA,NA,NA,0,9,Top,NA,NA,NA,NA,575929,NA,190412_031842,1.1057,-135.1065,-6.5008,-16.119,28.6247,-17.6668,3.7027,1.8284,NA,NA,NA,92.833,2189,6.219,565126,467008,575929,519203,518614,592178,595879,656941,546991,518792,54.2802,NA,NA,NA,NA,NA,NA,NA,63,2,2-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,NA
